policy_id,trip_id,start_ts,end_ts,duration_s,miles,avg_speed_mps,harsh_brake_ct,phone_usage_ct,overspeed_ratio,night_ratio
driver_00005,driver_00005_2025-09-16_0_9a39ce0f,2025-09-17T07:33:27.629495+00:00,2025-09-17T07:45:26.629495+00:00,719.0,4.727699744873473,10.582186111111112,0,0,0.0,0.0
driver_00005,driver_00005_2025-09-16_1_7bca3a0c,2025-09-17T07:29:27.629495+00:00,2025-09-17T07:41:26.629495+00:00,719.0,4.783781042212179,10.70755138888889,0,0,0.0,0.0
driver_00006,driver_00006_2025-09-14_0_874f9d9e,2025-09-15T06:40:27.869224+00:00,2025-09-15T06:52:26.869224+00:00,719.0,4.359995699129819,9.758965277777778,0,0,0.0,0.0
driver_00006,driver_00006_2025-09-14_1_9dbb3642,2025-09-15T02:02:27.869224+00:00,2025-09-15T02:14:26.869224+00:00,719.0,4.389116351312468,9.825526388888889,0,0,0.0,1.0
driver_00006,driver_00006_2025-09-15_0_484fd600,2025-09-16T11:18:27.994218+00:00,2025-09-16T11:30:26.994218+00:00,719.0,4.36703126328349,9.773051388888888,0,0,0.0,0.0
driver_00006,driver_00006_2025-09-15_1_be6ef48f,2025-09-16T00:04:27.994218+00:00,2025-09-16T00:16:26.994218+00:00,719.0,4.365204246923011,9.771281944444445,0,0,0.0,1.0
driver_00006,driver_00006_2025-09-16_0_dae57892,2025-09-17T08:50:28.125075+00:00,2025-09-17T09:02:27.125075+00:00,719.0,4.336866382620973,9.707929166666668,0,0,0.0,0.0
driver_00006,driver_00006_2025-09-16_1_133ae574,2025-09-17T09:32:28.125075+00:00,2025-09-17T09:44:27.125075+00:00,719.0,4.348750567970353,9.733366666666667,0,0,0.0,0.0
driver_00007,driver_00007_2025-09-14_0_224f4cce,2025-09-15T08:51:28.262042+00:00,2025-09-15T09:03:27.262042+00:00,719.0,7.637463201413201,17.094281944444443,0,0,0.0,0.0
driver_00007,driver_00007_2025-09-14_1_c13c9f04,2025-09-15T03:48:28.262042+00:00,2025-09-15T04:00:27.262042+00:00,719.0,7.573922977416391,16.951268055555555,0,0,0.0,1.0
driver_00007,driver_00007_2025-09-15_0_3e6ea8e8,2025-09-15T21:47:28.400786+00:00,2025-09-15T21:59:27.400786+00:00,719.0,7.640518423215285,17.102426388888887,0,0,0.0,0.0
driver_00007,driver_00007_2025-09-15_1_6edd7221,2025-09-16T09:42:28.400786+00:00,2025-09-16T09:54:27.400786+00:00,719.0,7.596012071168632,17.001258333333332,0,0,0.0,0.0
driver_00007,driver_00007_2025-09-16_0_c34b2f96,2025-09-17T11:41:28.541358+00:00,2025-09-17T11:53:27.541358+00:00,719.0,7.571158212304062,16.94825694444444,0,0,0.0,0.0
driver_00007,driver_00007_2025-09-16_1_b9d53e22,2025-09-17T01:34:28.541358+00:00,2025-09-17T01:46:27.541358+00:00,719.0,7.6029546804155,17.018315277777777,0,0,0.0,1.0
driver_00008,driver_00008_2025-09-14_0_110db7bc,2025-09-15T05:38:28.677552+00:00,2025-09-15T05:50:27.677552+00:00,719.0,4.826814812351338,10.80287638888889,0,0,0.0,1.0
driver_00008,driver_00008_2025-09-14_1_92e4af87,2025-09-15T09:53:28.677552+00:00,2025-09-15T10:05:27.677552+00:00,719.0,4.84317093698234,10.838783333333334,0,0,0.0,0.0
driver_00008,driver_00008_2025-09-15_0_2b58dae9,2025-09-16T08:18:28.812395+00:00,2025-09-16T08:30:27.812395+00:00,719.0,4.85904671828762,10.876383333333333,0,0,0.0,0.0
driver_00008,driver_00008_2025-09-15_1_6b95cc65,2025-09-16T04:22:28.812395+00:00,2025-09-16T04:34:27.812395+00:00,719.0,4.83503317138474,10.824173611111112,0,0,0.0,1.0
driver_00008,driver_00008_2025-09-16_0_6fe84374,2025-09-16T23:00:28.944167+00:00,2025-09-16T23:12:27.944167+00:00,719.0,4.83162072237985,10.808729166666666,0,0,0.0,1.0
driver_00008,driver_00008_2025-09-16_1_95cad8d1,2025-09-17T02:34:28.944167+00:00,2025-09-17T02:46:27.944167+00:00,719.0,4.812289190699556,10.770602777777778,0,0,0.0,1.0
driver_00009,driver_00009_2025-09-14_0_6bc0178c,2025-09-15T01:38:29.075581+00:00,2025-09-15T01:50:28.075581+00:00,719.0,4.386459521696501,9.816847222222224,0,0,0.0,1.0
driver_00009,driver_00009_2025-09-14_1_7a2d911f,2025-09-15T10:54:29.075581+00:00,2025-09-15T11:06:28.075581+00:00,719.0,4.367124367072379,9.774336111111113,0,0,0.0,0.0
driver_00009,driver_00009_2025-09-15_0_f81364b6,2025-09-16T10:06:29.209243+00:00,2025-09-16T10:18:28.209243+00:00,719.0,4.381159397299631,9.808143055555554,0,0,0.0,0.0
driver_00009,driver_00009_2025-09-15_1_00ef4e48,2025-09-16T13:17:29.209243+00:00,2025-09-16T13:29:28.209243+00:00,719.0,4.399240519330743,9.844965277777778,0,0,0.0,0.0
driver_00009,driver_00009_2025-09-16_0_2654f4dd,2025-09-17T11:20:29.344191+00:00,2025-09-17T11:32:28.344191+00:00,719.0,4.384627452663881,9.815462499999999,0,0,0.0,0.0
driver_00009,driver_00009_2025-09-16_1_0bca7fc4,2025-09-17T07:16:29.344191+00:00,2025-09-17T07:28:28.344191+00:00,719.0,4.377282098190019,9.79617638888889,0,0,0.0,0.0
driver_00010,driver_00010_2025-09-14_0_a3c59b37,2025-09-15T03:57:29.477517+00:00,2025-09-15T04:09:28.477517+00:00,719.0,3.4914054392453626,7.8141791666666665,0,0,0.0,1.0
driver_00010,driver_00010_2025-09-14_1_63f16771,2025-09-15T09:28:29.477517+00:00,2025-09-15T09:40:28.477517+00:00,719.0,3.5000145543051695,7.834990277777778,0,0,0.0,0.0
driver_00010,driver_00010_2025-09-15_0_e3c14bc8,2025-09-16T04:54:29.612905+00:00,2025-09-16T05:06:28.612905+00:00,719.0,3.486390240156122,7.803272222222222,0,0,0.0,1.0
driver_00010,driver_00010_2025-09-15_1_e5109afa,2025-09-16T12:29:29.612905+00:00,2025-09-16T12:41:28.612905+00:00,719.0,3.4638956320980423,7.7551000000000005,0,0,0.0,0.0
driver_00010,driver_00010_2025-09-16_0_a270444e,2025-09-17T07:39:29.747818+00:00,2025-09-17T07:51:28.747818+00:00,719.0,3.4512536621735084,7.725198611111111,0,0,0.0,0.0
driver_00010,driver_00010_2025-09-16_1_bd4a8aa4,2025-09-17T01:16:29.747818+00:00,2025-09-17T01:28:28.747818+00:00,719.0,3.436355864233122,7.693784722222223,0,0,0.0,1.0
driver_00011,driver_00011_2025-09-14_0_2912d0f7,2025-09-15T08:22:29.885556+00:00,2025-09-15T08:34:28.885556+00:00,719.0,3.9943527024344676,8.939058333333334,0,0,0.0,0.0
driver_00011,driver_00011_2025-09-14_1_5d1d6935,2025-09-15T09:51:29.885556+00:00,2025-09-15T10:03:28.885556+00:00,719.0,3.987699649264387,8.925198611111112,0,0,0.0,0.0
driver_00011,driver_00011_2025-09-15_0_ae45ad0f,2025-09-16T06:11:30.020861+00:00,2025-09-16T06:23:29.020861+00:00,719.0,3.9847520644241685,8.919554166666666,0,0,0.0,0.0
driver_00011,driver_00011_2025-09-15_1_c3edfcdc,2025-09-16T02:27:30.020861+00:00,2025-09-16T02:39:29.020861+00:00,719.0,3.943425378540645,8.828356944444444,0,0,0.0,1.0
driver_00011,driver_00011_2025-09-16_0_286f5c1a,2025-09-17T07:29:30.152473+00:00,2025-09-17T07:41:29.152473+00:00,719.0,4.002683406275759,8.958879166666666,0,0,0.0,0.0
driver_00011,driver_00011_2025-09-16_1_2b11900f,2025-09-17T10:53:30.152473+00:00,2025-09-17T11:05:29.152473+00:00,719.0,4.004274247799878,8.963351388888888,0,0,0.0,0.0
driver_00012,driver_00012_2025-09-14_0_dfd529b9,2025-09-15T12:56:30.287335+00:00,2025-09-15T13:08:29.287335+00:00,719.0,6.2256000376843375,13.93383472222222,0,0,0.0,0.0
driver_00012,driver_00012_2025-09-14_1_9cde8bc7,2025-09-15T00:26:30.287335+00:00,2025-09-15T00:38:29.287335+00:00,719.0,6.244529132850309,13.977384722222222,0,0,0.0,1.0
driver_00012,driver_00012_2025-09-15_0_b61db604,2025-09-16T05:31:30.419321+00:00,2025-09-16T05:43:29.419321+00:00,719.0,6.288619476528683,14.077901388888888,0,0,0.0,1.0
driver_00012,driver_00012_2025-09-15_1_535c1c4e,2025-09-15T22:53:30.419321+00:00,2025-09-15T23:05:29.419321+00:00,719.0,6.258692190648378,14.008251388888887,0,0,0.0,1.0
driver_00012,driver_00012_2025-09-16_0_a01076c2,2025-09-16T21:53:30.550579+00:00,2025-09-16T22:05:29.550579+00:00,719.0,6.236239287407239,13.959734722222224,0,0,0.0,0.4583333333333333
driver_00012,driver_00012_2025-09-16_1_4465b202,2025-09-17T01:36:30.550579+00:00,2025-09-17T01:48:29.550579+00:00,719.0,6.189427488398158,13.854520833333336,0,0,0.0,1.0
driver_00013,driver_00013_2025-09-14_0_8e2418c7,2025-09-15T11:47:30.684991+00:00,2025-09-15T11:59:29.684991+00:00,719.0,3.974397295451955,8.89437638888889,0,0,0.0,0.0
driver_00013,driver_00013_2025-09-14_1_49f27a2f,2025-09-15T09:04:30.684991+00:00,2025-09-15T09:16:29.684991+00:00,719.0,3.9702521573232907,8.887333333333334,0,0,0.0,0.0
driver_00013,driver_00013_2025-09-15_0_8fa400fc,2025-09-16T10:53:30.818281+00:00,2025-09-16T11:05:29.818281+00:00,719.0,3.9843851155800594,8.915495833333333,0,0,0.0,0.0
driver_00013,driver_00013_2025-09-15_1_464db46d,2025-09-16T07:16:30.818281+00:00,2025-09-16T07:28:29.818281+00:00,719.0,4.0035513394917475,8.961786111111111,0,0,0.0,0.0
driver_00013,driver_00013_2025-09-16_0_547be4a2,2025-09-17T11:28:30.952486+00:00,2025-09-17T11:40:29.952486+00:00,719.0,4.013274428648612,8.977883333333333,0,0,0.0,0.0
driver_00013,driver_00013_2025-09-16_1_2b7d2f21,2025-09-16T21:50:30.952486+00:00,2025-09-16T22:02:29.952486+00:00,719.0,3.944122742059715,8.827933333333334,0,0,0.0,0.20833333333333334
driver_00014,driver_00014_2025-09-14_0_6251b85e,2025-09-15T02:32:31.085879+00:00,2025-09-15T02:44:30.085879+00:00,719.0,5.215407145029168,11.673331944444444,0,0,0.0,1.0
driver_00014,driver_00014_2025-09-14_1_53c84804,2025-09-15T01:13:31.085879+00:00,2025-09-15T01:25:30.085879+00:00,719.0,5.187504612921038,11.61134861111111,0,0,0.0,1.0
driver_00014,driver_00014_2025-09-15_0_d8e5bacc,2025-09-16T08:40:31.210787+00:00,2025-09-16T08:52:30.210787+00:00,719.0,5.2101851841598235,11.661509722222222,0,0,0.0,0.0
driver_00014,driver_00014_2025-09-15_1_83b5fbd5,2025-09-16T06:47:31.210787+00:00,2025-09-16T06:59:30.210787+00:00,719.0,5.205288993443751,11.651491666666667,0,0,0.0,0.0
driver_00014,driver_00014_2025-09-16_0_3111a5c0,2025-09-17T12:27:31.338698+00:00,2025-09-17T12:39:30.338698+00:00,719.0,5.199375658365461,11.638790277777778,0,0,0.0,0.0
driver_00014,driver_00014_2025-09-16_1_a2cb1a47,2025-09-17T00:46:31.338698+00:00,2025-09-17T00:58:30.338698+00:00,719.0,5.225717142005595,11.696551388888889,0,0,0.0,1.0
driver_00015,driver_00015_2025-09-14_0_4a4d6091,2025-09-15T10:40:31.460782+00:00,2025-09-15T10:52:30.460782+00:00,719.0,5.710146226682333,12.7831125,0,0,0.0,0.0
driver_00015,driver_00015_2025-09-14_1_36e88390,2025-09-15T09:53:31.460782+00:00,2025-09-15T10:05:30.460782+00:00,719.0,5.711938062139619,12.784376388888889,0,0,0.0,0.0
driver_00015,driver_00015_2025-09-15_0_21c7bbca,2025-09-16T11:56:31.585630+00:00,2025-09-16T12:08:30.585630+00:00,719.0,5.75342008697096,12.878016666666667,0,0,0.0,0.0
driver_00015,driver_00015_2025-09-15_1_4ade5d4f,2025-09-16T13:43:31.585630+00:00,2025-09-16T13:55:30.585630+00:00,719.0,5.685800109649656,12.727143055555555,0,0,0.0,0.0
driver_00015,driver_00015_2025-09-16_0_f3aea0c2,2025-09-16T22:18:31.710785+00:00,2025-09-16T22:30:30.710785+00:00,719.0,5.741383341006458,12.8513375,0,0,0.0,1.0
driver_00015,driver_00015_2025-09-16_1_2c774487,2025-09-16T22:15:31.710785+00:00,2025-09-16T22:27:30.710785+00:00,719.0,5.760819199394235,12.89564027777778,0,0,0.0,1.0
driver_00016,driver_00016_2025-09-14_0_b46df3fa,2025-09-15T04:43:31.836580+00:00,2025-09-15T04:55:30.836580+00:00,719.0,5.944565509371537,13.306927777777776,0,0,0.0,1.0
driver_00016,driver_00016_2025-09-14_1_e0f00601,2025-09-15T09:42:31.836580+00:00,2025-09-15T09:54:30.836580+00:00,719.0,5.951954007930562,13.324175,0,0,0.0,0.0
driver_00016,driver_00016_2025-09-15_0_1af8b5fb,2025-09-16T05:25:31.974172+00:00,2025-09-16T05:37:30.974172+00:00,719.0,6.016069918638535,13.46537361111111,0,0,0.0,1.0
driver_00016,driver_00016_2025-09-15_1_ee342030,2025-09-16T04:24:31.974172+00:00,2025-09-16T04:36:30.974172+00:00,719.0,6.0598937617847835,13.561897222222221,0,0,0.0,1.0
driver_00016,driver_00016_2025-09-16_0_70eea0bc,2025-09-17T10:57:32.099783+00:00,2025-09-17T11:09:31.099783+00:00,719.0,5.974564144615025,13.373948611111112,0,0,0.0,0.0
driver_00016,driver_00016_2025-09-16_1_b27d49cb,2025-09-17T08:27:32.099783+00:00,2025-09-17T08:39:31.099783+00:00,719.0,5.967730435959139,13.359840277777776,0,0,0.0,0.0
driver_00017,driver_00017_2025-09-14_0_5f108f47,2025-09-15T04:07:32.223392+00:00,2025-09-15T04:19:31.223392+00:00,719.0,4.7290452615002305,10.585419444444444,0,0,0.0,1.0
driver_00017,driver_00017_2025-09-14_1_321204ad,2025-09-15T03:44:32.223392+00:00,2025-09-15T03:56:31.223392+00:00,719.0,4.756064279636182,10.644020833333332,0,0,0.0,1.0
driver_00017,driver_00017_2025-09-15_0_6434336e,2025-09-16T08:13:32.345261+00:00,2025-09-16T08:25:31.345261+00:00,719.0,4.713972064931656,10.553577777777777,0,0,0.0,0.0
driver_00017,driver_00017_2025-09-15_1_9382883a,2025-09-15T22:54:32.345261+00:00,2025-09-15T23:06:31.345261+00:00,719.0,4.739902069689275,10.611459722222223,0,0,0.0,1.0
driver_00017,driver_00017_2025-09-16_0_6a8e8e51,2025-09-16T21:57:32.469208+00:00,2025-09-16T22:09:31.469208+00:00,719.0,4.709874324947438,10.540945833333334,0,0,0.0,0.7944444444444444
driver_00017,driver_00017_2025-09-16_1_d45cfe07,2025-09-17T02:21:32.469208+00:00,2025-09-17T02:33:31.469208+00:00,719.0,4.737645742643891,10.605073611111111,0,0,0.0,1.0
driver_00018,driver_00018_2025-09-14_0_63a08091,2025-09-15T03:32:32.594094+00:00,2025-09-15T03:44:31.594094+00:00,719.0,6.079871431620346,13.608577777777777,0,0,0.0,1.0
driver_00018,driver_00018_2025-09-14_1_ba9b7b36,2025-09-15T02:30:32.594094+00:00,2025-09-15T02:42:31.594094+00:00,719.0,6.099958869261699,13.653172222222222,0,0,0.0,1.0
driver_00018,driver_00018_2025-09-15_0_8012ffd8,2025-09-16T04:02:32.719081+00:00,2025-09-16T04:14:31.719081+00:00,719.0,5.994948544366078,13.417230555555554,0,0,0.0,1.0
driver_00018,driver_00018_2025-09-15_1_b3120298,2025-09-16T06:51:32.719081+00:00,2025-09-16T07:03:31.719081+00:00,719.0,6.006880111700872,13.446936111111114,0,0,0.0,0.0
driver_00018,driver_00018_2025-09-16_0_ab170ba2,2025-09-17T06:19:32.842001+00:00,2025-09-17T06:31:31.842001+00:00,719.0,6.017074517427678,13.467316666666667,0,0,0.0,0.0
driver_00018,driver_00018_2025-09-16_1_4b43db03,2025-09-17T02:51:32.842001+00:00,2025-09-17T03:03:31.842001+00:00,719.0,6.023788112591849,13.484601388888889,0,0,0.0,1.0
driver_00019,driver_00019_2025-09-14_0_0b9e35ba,2025-09-15T12:06:32.963403+00:00,2025-09-15T12:18:31.963403+00:00,719.0,5.728610294436278,12.822069444444443,0,0,0.0,0.0
driver_00019,driver_00019_2025-09-14_1_3dde3196,2025-09-15T01:28:32.963403+00:00,2025-09-15T01:40:31.963403+00:00,719.0,5.724067015557863,12.813065277777778,0,0,0.0,1.0
driver_00019,driver_00019_2025-09-15_0_87d75849,2025-09-16T14:38:33.087296+00:00,2025-09-16T14:50:32.087296+00:00,719.0,5.696911942842028,12.753375,0,0,0.0,0.0
driver_00019,driver_00019_2025-09-15_1_56e4e7de,2025-09-16T00:49:33.087296+00:00,2025-09-16T01:01:32.087296+00:00,719.0,5.723735681356152,12.812102777777778,0,0,0.0,1.0
driver_00019,driver_00019_2025-09-16_0_ec72b040,2025-09-17T12:24:33.214146+00:00,2025-09-17T12:36:32.214146+00:00,719.0,5.695726475325092,12.750076388888889,0,0,0.0,0.0
driver_00019,driver_00019_2025-09-16_1_ad0e4815,2025-09-17T00:06:33.214146+00:00,2025-09-17T00:18:32.214146+00:00,719.0,5.658584615421004,12.667036111111111,0,0,0.0,1.0
driver_00020,driver_00020_2025-09-14_0_bc46cab8,2025-09-15T08:00:33.336957+00:00,2025-09-15T08:12:32.336957+00:00,719.0,7.262620840422694,16.255198611111112,0,0,0.0,0.0
driver_00020,driver_00020_2025-09-14_1_cd63cb63,2025-09-15T09:58:33.336957+00:00,2025-09-15T10:10:32.336957+00:00,719.0,7.21121534634014,16.140406944444447,0,0,0.0,0.0
driver_00020,driver_00020_2025-09-15_0_f360644f,2025-09-16T08:30:33.460745+00:00,2025-09-16T08:42:32.460745+00:00,719.0,7.241527279976443,16.20877638888889,0,0,0.0,0.0
driver_00020,driver_00020_2025-09-15_1_768958fd,2025-09-16T05:18:33.460745+00:00,2025-09-16T05:30:32.460745+00:00,719.0,7.206414136086779,16.1288625,0,0,0.0,1.0
driver_00020,driver_00020_2025-09-16_0_04a9e059,2025-09-17T03:42:33.591263+00:00,2025-09-17T03:54:32.591263+00:00,719.0,7.2216919852075,16.166256944444445,0,0,0.0,1.0
driver_00020,driver_00020_2025-09-16_1_9beb3f02,2025-09-17T01:04:33.591263+00:00,2025-09-17T01:16:32.591263+00:00,719.0,7.209056312263956,16.137531944444447,0,0,0.0,1.0
driver_00021,driver_00021_2025-09-14_0_ef86dae8,2025-09-15T05:36:33.724521+00:00,2025-09-15T05:48:32.724521+00:00,719.0,7.203815928565453,16.126043055555556,0,0,0.0,1.0
driver_00021,driver_00021_2025-09-14_1_8a023001,2025-09-15T04:09:33.724521+00:00,2025-09-15T04:21:32.724521+00:00,719.0,7.131554714712619,15.963573611111112,0,0,0.0,1.0
